,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,GUTS,,BARRIERATK,,,,,,,GUTS,,BARRIERATK,,,,,,,,,,,,INFINITE TOWER,NONE,ADVANCED ARENA,TOTAL WAR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REGINLEIF,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,WEAKNESS & CRITDMG-FOCUSED (T6),,,,,,,,,SUPPORT-FOCUSED,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Effect Resistance,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Weakness Hit,,All ATK (%),,,,,,,Effect Hit,,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,Effect Resistance,,,-,,All ATK (%),,,,Effect Hit,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Effect Hit,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,Effect Hit,,DMG Taken Reduction,,"Effect Resist Rate +35%
Starts Battle with 1 turn CC Immunity",,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,-,,All ATK (%),,,,,,,,,,,,,,,,Her Magic Vulnerability Stacks stack with other versions. AOE Paralysis and Guaranteed Crit (T6) allows her to be a great AOE DMG Dealer. Provides more surivability to MAGIC teams with heals and cleanse.,,,
,,,,,,,NOTES:,"Effect Resist helps keep her Immortality on against Buff Removals and Buff Duration Reductions. T6 grants 100% Crit Rate to her skills, so prioritize building for Weakness Hit Chance and Crit DMG.",,,,,,,,NOTES:,"If non-T6, can also have substats in Crit Rate but less recommended.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REGINLEIF-T0,,,,,BOUNTY-MWEAPON,,BOUNTY-ARMOR,,GUTS,,BARRIERATK,,,ORCHES-MWEAPON,,ORCHES-ARMOR,,GUTS,,BARRIERATK,,,,,,,,,,,,ADVENTURE BOTH,INFINITE TOWER,ARENA,REAL-TIME ARENA
,,,,,,,,,,,REVIVE,,EFFECTHIT,,,,,,,REVIVE,,EFFECTHIT,,,,,,,,,,,,FARMING,ADVENT-GOD,GUILD WAR,TOTAL WAR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RIN,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,WEAKNESS-FOCUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Crit Rate,,,,,,,,,,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,Crit DMG,,,,,,,,,,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Effect Hit,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,,,,,,,,,,,,,,,,,,,"Reduces Weakness Hit chance of enemies and has a unique Confusion debuff that causes enemies to miss Crits and effects, allowing her to protect her allies.",,,
,,,,,,,NOTES:,One of her skills deal extra DMG if it lands as a weakness hit so high weakness hit chance is highly desirable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RIN-T0,,,,,BOUNTY-MWEAPON,,BOUNTY-ARMOR,,IMMORTAL,,BARRIERATK,,,SPELLWEAVE-MWEAPON,,SPELLWEAVE-ARMOR,,IMMORTAL,,REVIVE,,,,,,,,,,,,INFINITE TOWER,NONE,ARENA,REAL-TIME ARENA
,,,,,,,,,,,GUTS,,EFFECTHIT,,,,,,,GUTS,,BARRIERATK,,,,,,,,,,,,ADVENTURE BOTH,NONE,GUILD WAR,TOTAL WAR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SILVESTA,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRIT-BASED,,,,,,,,,WEAKNESS-BASED,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,Weakness Hit,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit DMG,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,-,,,,Crit DMG,,,Crit DMG,,-,,,,Crit DMG,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"Crit Rate +35%
Ignore DEF +15%",,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,,,,Crit DMG,,-,,,,,,,,,,,,,,,,Awakening soon into greatness.,,,
,,,,,,,NOTES:,Primarily a PVP hero so aim to have high Crit Rate & Weakness Hit so as to kill better to activate his Chain Attack.,,,,,,,,NOTES:,Primarily a PVP hero so aim to have high Crit Rate & Weakness Hit so as to kill better to activate his Chain Attack.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SILVESTA-T0,,,,,ASSASSIN-MWEAPON,,ASSASSIN-ARMOR,,IMMORTAL,,BARRIERATK,,,BOUNTY-MWEAPON,,BOUNTY-ARMOR,,IMMORTAL,,BARRIERATK,,,,,,,,,,,,INFINITE TOWER,NONE,TOTAL WAR,NONE
,,,,,,,,,,,REVIVE,,CC,,,,,,,REVIVE,,CC,,,,,,,,,,,,ADVENTURE BOTH,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VANESSA,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Effect Hit Rate +24%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CC-BASED (HIGH SPEED),,,,,,,,,DEFENSIVE UTILITY,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Effect Hit,,,,,,,,,Effect Hit,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Block Rate,,,,,,,,,Effect Resistance,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Effect Hit,,Block Rate,,,,,,,Effect Hit,,Block Rate,,,,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Effect Resistance,,,-,,DMG Taken Reduction,,,,HP (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Effect Hit,,Block Rate,,"Effect Hit Rate +35%
Effect Probability +10%",,,,,Effect Hit,,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,-,,DMG Taken Reduction,,,,,,,,,,,,,,,,"High utility hero with passive DEF Reduction, Skill Cooldown Increase, Buff Removal (T2), active Magic Vulnerability (T6) that can be fit into a wide range of content and teams.",,,
,,,,,,,NOTES:,Speed mule for Magic teams in Guild War. Win speed contest to increase all enemies Skill Cooldown.,,,,,,,,NOTES,Defensive utiliity support role for PVE (i.e. defense reduction passive and buff removal). Focus on survivability.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VANESSA-T0,,,,,SPELLWEAVE-MWEAPON,,SPELLWEAVE-ARMOR,,IMMORTAL,,REVIVE,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,GUTS,,IMMORTAL,,,,,,,,,,,,ADVENT-YH,ADVENT-TEO,GUILD WAR,NONE
,,,,,,,,,,,GUTS,,CC,,,,,,,REVIVE,,BLOCK,,,,,,,,,,,,ADVENT-GOD,ADVENTURE BOTH,TOTAL WAR,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YEONHEE,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRIT-BASED,,,,,,,,,WEAKNESS & CRIT MAXIMIZER,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,FALSE,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Crit DMG,,-,,,,Crit DMG,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"Crit Rate +35%
Ignore DEF +15%",,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,,,,Crit DMG,,-,,,,,,,,,,,,,,,,"The only hero with the Sleep debuff which can come in handy in Adventure. As a MATK buffer, she is replaced by O'Mok. As a PVE Damage Dealer, she is outclassed by other MAGIC DPSs.",,,
,,,,,,,NOTES:,Aim for high Crit Rate & Crit DMG to hit hard on both Basic Attacks and skills. More for PVE purposes.,,,,,,,,NOTES:,Aim for high Crit Rate & Crit DMG to hit hard on both Basic Attacks and skills. More for PVP purposes. Immortal ring is most recommended due to her fragility.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YEONHEE-T0,,,,,ASSASSIN-MWEAPON,,ASSASSIN-ARMOR,,IMMORTAL,,CRIT,,,BOUNTY-MWEAPON,,BOUNTY-ARMOR,,IMMORTAL,,BARRIERATK,,,,,,,,,,,,ADVENTURE BOTH,ADVENT-YH,ARENA,TOTAL WAR
,,,,,,,,,,,BOSSDMG,,WEAKNESS,,,,,,,REVIVE,,CC,,,,,,,,,,,,INFINITE TOWER,NONE,GUILD WAR,REAL-TIME ARENA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LEGENDARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DAISY,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OX KING SUPPORT,,,,,,,,,RAID BOSS DMG DEALER,,,,,,,,,,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Crit DMG,,-,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-,,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"Crit Rate +35%
Ignore DEF +15%",,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,-,,,,,,,Crit Rate,,-,,,,,,,,,,,,,,,,"While Daisy provides Petrify Immunity, AOE Buff Removal and MATK Boost as a support, her role grows to also become a ST damage dealer towards endgame.",,,
,,,,,,,NOTES:,It is very important to land Crits on the Ox King minions to kill them properly so focus primarily on Crit Rate & Crit DMG.,,,,,,,,NOTES:,"Transition towards Avenger Set, focusing on Crit Rate and Crit DMG (especially after Daisy is T6) to allow her to become a ST damage dealer.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DAISY-T0,,,,,ASSASSIN-MWEAPON,,ASSASSIN-ARMOR,,BOSSDMG,,CRIT,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,,,,,,,,,,RAID-OX,ADVENT-GOD,TOWER OF TRIALS,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,SUDDENRAID-ASTREA,ADVENT-KYLE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ESPADA,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,RAID BOSS DMG DEALER (EARLY GAME),,,,,,,,,RAID BOSS DMG DEALER,,,,,,,,,,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Crit DMG,,-,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-,,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"Crit Rate +35%
Ignore DEF +15%",,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,-,,,,,,,Crit Rate,,-,,,,,,,,,,,,,,,,"Very niche ST damage dealer that deals more DMG only when enemies have fallen in battle. Beyond being a DPS, she can also inflict Magic Vulnerability on single enemies.",,,
,,,,,,,NOTES:,Has passive Crit Rate Boost (40%) before T4 so make up the rest of the 60% with the Assassin Set & Crit Rate rolls.,,,,,,,,NOTES:,"Has passive Crit Rate Boost (40%) & at T4 (18%), allowing for priority in building for Crit DMG and Weakness Hit Chance. Will still need 42% Crit Rate from gears.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ESPADA-T0,,,,,ASSASSIN-MWEAPON,,ASSASSIN-ARMOR,,BOSSDMG,,CRIT,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,,,,,,,,,,RAID-OX,TOWER OF TRIALS,NONE,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,SUDDENRAID-ASTREA,ADVENT-TEO,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIHO,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PVE BOSS DAMAGE DEALER,,,,,,,,,PVE BOSS DAMAGE DEALER (EARLY PHASE),,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
