,,,,,,,,,,,,,,,,,,,,,,,,,
,NO.,HERO,,,TYPE,,,,PASSIVE,,,,BASIC ATTACK,,,,SKILL1 (BTM SKILL),,,,SKILL2 (TOP SKILL),,,,AWK SKILL
,,,,,,,,Skill Enhancements,,● Adds Healing to SELF: Heals HP equal to 90% of PATK upon activating a skill,,,,● Increases DMG: 100% > 120% of PATK,,,,● Increases DMG: 340% > 410% of PATK,,,,● Increases DMG: 125% > 150% of PATK,,,
,,,,,,,,Transcendence Effects,,,Adds Effect to SELF: Grants [PATK Boost] (always active),,,,,,,,,,,,Adds Effect to ALL ALLIES: Grants [All ATK Boost] for 2 turns,,
,,,,,,,,,,-,,,,-,,,,-,,,,-,,,
,,,,,,,,Effect Descriptions,,PATK Boost: Increases PATK by 31%,,,,,,,,,,,,"Buff Removal: Removes buff in the order they are applied. DMG immunity and DMG nullification cannot be removed

All ATK Boost: Increases All ATK by 20%",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,22,,,SERA-T0,MAGIC,,,,,"SELF:
● Grants [Crit Rate Boost] (always active)",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK",,,,"3 ENEMIES:
● Deals DMG equal to 60% of MATK 2 time(s)",,,,"3 ENEMIES:
● 100% chance to inflict [Buff Duration Reduction] by 2 turns
● Deals DMG equal to 145% of MATK",,,
,,,,,,,,Skill Enhancements,,● Increases Effect: [Crit Rate Boost] from 21% > 27%,,,,● Increases DMG: 100% > 120% of MATK,,,,● Increases DMG: 60% > 72% of MATK,,,,● Increases DMG: 145% > 175% of MATK,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds DMG: Deals additional DMG equal to 32% of MATK upon landing a Critical Hit,,,,Adds DMG: Deals additional DMG equal to 80% of MATK upon landing a Critical Hit,,
,,,,,,,,,,-,,,,-,,,,-,,,,-,,,
,,,,,,,,Effect Descriptions,,Crit Rate Boost: Increases Crit Rate by 21%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,23,,,CATTY-T0,ATK,,,,,"SELF:
● Grants [PATK Boost] for 3 turns",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK ",,,,"1 ENEMY:
● Deals DMG equal to 230% of PATK
● 100% chance to inflict [Unable to Recover] for 4 turns
● 100% chance to inflict [Physical Vulnerability] for 5 turns",,,,"ALL ALLIES:
● Grants [Crit Rate Boost] for 3 turns",,,
,,,,,,,,Skill Enhancements,,● Increases Effect: [PATK Boost] from 25% > 31%,,,,● Increases DMG: 100% > 120% of PATK,,,,● Increases DMG: 230% > 270% of PATK,,,,● Increases Effect: [Crit Rate Boost] from 21% > 27%,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect: 100% chance to inflicts [Block Rate Reduction] for 5 turns,,,,Adds Effect: Grants [Weakness Hit Chance Boost] for 3 turns,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,PATK Boost: Increases PATK by 25%,,,,,,,,"Physical Vulnerability: Increases PDMG taken by 22%

Block Rate Reduction: Decreases Block Rate by 33%",,,,Weakness Hit Chance Boost: Increases Weakness Hit Chanceby 32%,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,24,,,JIN-T0,ATK,,,,,"ALL ALLIES:
● Grants [Silence Immunity] for 2 turns
● Grants [Silence Immunity] for 2 turns upon performing a basic attack",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK ",,,,"3 ENEMIES:
● Deals DMG equal to 120% of PATK
● Deals 775 Fixed DMG per turn ",,,,"3 ENEMIES:
● Deals DMG equal to 145% of PATK
● 55% chance to inflict [Stun] for 2 turns",,,
,,,,,,,,Skill Enhancements,,● Adds Effect to SELF: 27% Crit Rate Boost ((always active)),,,,● Increases DMG: 100% > 120% of PATK,,,,"● Increases DMG: 120% > 145% of PATK
● Increases DMG: 775 > 1100 Fixed DMG",,,,"● Increases DMG: 145% > 175% of PATK
● Increases Chance: [Stun] chance increases from 55% > 65%",,,
,,,,,,,,Transcendence Effects,,,Adds Effect to SELF: Grants [Barrier] equal to 160% of caster's PATK for 3 turns when HP falls below 50%,,,,,,,,,,,,,,
,,,,,,,,,,,Adds Effect to SELF: [PATK Boost] for 3 turns,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,PATK Boost: Increase ATK by 31%,,,,,,,,,,,,Stun: Unable to act for the duration of the effect,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,,REI-T0,ATK,,,,,"SELF:
● Grants [Camouflage] for 2 turns
● Grants [PATK Boost] for 3 turns",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK",,,,"ALL ENEMIES:
● Deals DMG equal to 47% of PATK 2 time(s)
● 40% chance to inflict [Poison] on each attack for 2 turns",,,,"ALL ENEMIES:
● Deals DMG equal to 47% of PATK 2 time(s)
● Each attack has 40% chance to inflict [Bleed] for 2 turns",,,
,,,,,,,,Skill Enhancements,,● Increases Turns: [Camouflage] duration from 2 > 3 turns,,,,● Increases DMG: 100% > 120% of PATK,,,,● Adds Effect: [Pierce],,,,● Increases DMG: 47% > 57% of PATK,,,
,,,,,,,,Transcendence Effects,,,Increases Effect: [PATK Boost] from 25% > 31%,,,,,,,,,,,,Adds Effect: Each attack has 55% chance of inflicting [Poison] for 2 turns,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,"Camouflage: Cannot become the target of a single-target attack. Attacks received while Camouflaged are guaranteed to miss. If the only attackable heroes on a team are Camouflaged, Camouflage will be removed from all heroes on that team

PATK Boost: Increases PATK by 25%",,,,,,,,"Poison: Deals 6% of target's MAX HP as DMG each turn (DMG cannot exceed 150% of the caster's ATK)

Pierce: Ignores DMG immunity effects on the target",,,,"Bleed: The target takes [Piercing] DMG equal to 60% of the caster's ATK every turn. DMG increases for every stack of [Bleed] on the target, up to 5 stacks

Poison: Deals 6% of target's MAX HP as DMG each turn (DMG cannot exceed 150% of the caster's ATK).",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,26,,,SOI-T0,ATK,,,,,"ALL ALLIES:
● Grants [Quintuple-Target Attack Resistance] (always active)

SELF:
●  Grants [Effect Hit Rate Boost] (always active)",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK
● 40% chance to inflict [Bleed] for 2 turns",,,,"1 ENEMY:
● Deals DMG equal to 315% of PATK
● 100% chance to inflict [Bleed] for 3 turns",,,,"2 ENEMIES (By Highest No. of Buffs):
● Deals DMG equal to 120% of PATK
● Inflicts 2 [Buff Removal]",,,
,,,,,,,,Skill Enhancements,,"● Increases Effect: [Quintuple-Target Attack Resistance] from 11% > 15%
● Increases Effect: [Effect Hit Rate Boost] from 31% > 40%",,,,● Increases DMG: 100% > 120% of PATK,,,,● Increases DMG: 315% > 375% of PATK,,,,● Increases DMG: 120% > 145% of PATK,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect: 100% chance to inflict [Buff Duration Reduction] by 3 turns,,,,Adds DMG: Grants an additional 15% DMG Boost each time the number of targets is reduced by 1,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,"Quintuple-Target Attack Resistance: Decrease DMG taken from quintuple-target attacks by 11%

Effect Hit Rate Boost: Increases Effect Hit Rate by 31%",,,,,,,,"Bleed: The target takes [Piercing] DMG equal to 60% of the caster's ATK every turn. DMG increases for every stack of [Bleed] on the target, up to 5 stacks.",,,,Buff Removal: Removes buff in the order they are applied. DMG immunity and DMG nullification cannot be removed,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,27,,,FENG YAN-T0,ATK,,,,,"SELF:
● Grants [All DMG Immunity] for 2 turns

ALL ALLIES:
● Grants [Freeze Immunity] for 2 turns
● Grants [Freeze Immunity] for 2 turns upon performing a basic attack",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK ",,,,"3 ENEMIES:
● Deals DMG equal to 155% of PATK ",,,,"3 ENEMIES:
● Deals DMG equal to 175% of PATK",,,
,,,,,,,,Skill Enhancements,,● Adds Effect to SELF: Grants [Crit DMG Boost] (always active),,,,● Increases DMG: 100% > 120% of PATK,,,,● Increases DMG: 155% > 190% of PATK,,,,● Increases DMG: 175% > 210% of PATK,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect: 100% chance to inflict [DEF Reduction] for 3 turns,,,,Adds Effect: Ignore DEF,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,Crit DMG Boost: Increases Crit DMG by 40%,,,,,,,,DEF Reduction: Decrease DEF by 24%,,,,Ignore DEF: Ignores 40% of target's DEF,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,28,,,ASURA-T0,UNI,,,,,"SELF:
● Grants [Weakness Hit Chance Boost] (always active)
● When your skill is activated, grant [Barrier] equal to 115% of caster's MATK for 3 turns",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK",,,,"1 ENEMY:
● Deals DMG equal to 285% of MATK
● 100% chance to inflict [Focus Target] for 4 turns
● 100% chance to inflict [DEF Reduction] for 4 turns",,,,"ALL ALLIES:
● Grants [Barrier] equal to 85% of the caster's MATK for 2 turns",,,
,,,,,,,,Skill Enhancements,,"● Increases Effect: [Weakness Hit Chance Boost] from 70% > 80%
● Increases Effect: [Barrier] from 115% > 135% of caster's MATK",,,,● Increases DMG: 100% > 120% of MATK,,,,● Increases Effect: [DEF Reduction] from 29% > 36%,,,,● Increases Effect: [Barrier] from 85% > 100% of caster's MATK,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Increases Turns: [Focus Target] duration from 4 > 5 turns,,,,,,
,,,,,,,,,,,,,,,,,,,Increases Turns: [DEF Reduction] duration from 4 > 5 turns,,,,,,
,,,,,,,,Effect Descriptions,,Weakness Hit Chance Boost: Increases Weakness Hit Chance by 70%,,,,,,,,"Focus Target: Becomes the target of all enemy attacks with the exception of counterattacks. Only one hero on a team may have a Taunt or Focus Target effect active at any given time

DEF Reduction: Decreases DEF by 29%",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,29,,,HOKIN-T0,ATK,,,,,"SELF:
● Grants [PATK Boost] when HP is 50% or lower ((always active))",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK ",,,,"1 ENEMY:
● Deals DMG equal to 285% of PATK 
● 85% chance to inflict [Stun] for 3 turns",,,,"SELF:
● Grants [PDMG Immunity] for 2 turns",,,
,,,,,,,,Skill Enhancements,,● Increases Effect: [PATK Boost] from 20% > 24%,,,,● Increases DMG: 100% > 120% of PATK,,,,● Increases DMG: 285% > 340% of PATK,,,,● Increases Turns: [PDMG Immunity] duration from 2 > 3 turns,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect: 100% chance to inflict [DEF Reduction] for 5 turns,,,,Adds Effect: Grants [PDMG Boost] for 5 turns,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,PATK Boost: Increases PATK by 19%,,,,,,,,"Stun: Unable to act for the duration of the effect

DEF Reduction: Decreases DEF by 39%",,,,PDMG Boost: Increases PDMG by 33%,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,30,,,RAHKUN-T0,DEF,,,,,"SELF:
● Grants [Physical Resistance] (always active)",,,,"1 ENEMY:
● Deals DMG equal to 50% of PATK and 60% of DEF",,,,"SELF:
● Grants [DEF Boost] for 5 turns",,,,"SELF:
● Grants [Taunt] for 2 turns
● Grants [Block Rate Boost] for 5 turns",,,
,,,,,,,,Skill Enhancements,,● Increases Effect: [Physical Resistance] from 19% > 24%,,,,● Increases DMG: 50% > 60% of PATK and 60% > 70% of DEF,,,,● Increases Effect: [DEF Boost] from 34% > 44%,,,,● Increases Effect: [Block Rate Boost] from 37% > 45%,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect: Grants [Effect Resist Boost] for 5 turns,,,,Adds Effect: Grants [Barrier] equal to 310% of caster's DEF for 3 turns,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,Physical Resistance: Decreases PDMG taken by 19%,,,,,,,,"DEF Boost: Increases DEF by 34%

Effect Resist Boost: Increases Effect Resist by 55%",,,,"Taunt: Taunts enemies, becoming the target of most of their attacks. Only 1 hero on the team may have Taunt or Focus Target effect active at any given time         

Block Rate Boost: Increases Block Rate by 37%",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,31,,,LEO-T0,ATK,,,,,"ALL ALLIES:
● Grants [Death Immunity] for 2 turns
● Grants [Death Immunity] for 2 turns upon performing a basic attack",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK 
● 40% chance to inflict [Bleed] for 2 turns",,,,"1 ENEMY:
● Deals DMG equal to 230% of PATK
● 100% chance to inflict [DEF Reduction] for 5 turns
● 100% chance to inflict [Bleed] for 3 turns",,,,"3 ENEMIES:
● Deals DMG equal to 120% of PATK
● 100% chance to inflict [Damage Reduction] for 3 turns",,,
,,,,,,,,Skill Enhancements,,● Adds Effect to SELF: Grants [All ATK Boost] for 3 turns,,,,● Increases DMG: 100% > 120% of PATK,,,,"● Increases DMG: 230% > 270% of PATK
● Increases Effect: [DEF Reduction] from 29% > 39%",,,,"● Increases DMG: 120% > 145% of PATK
● Increases Effect: [Damage Reduction] from 11% > 13%",,,
,,,,,,,,Transcendence Effects,,,Adds Effect to SELF: [Revive] with 80% HP upon falling in battle (once per battle),,,,,,,,,,,,Adds Effect to SELF: Grants [Life Drain] for 3 turns,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,All ATK Boost: Increases All ATK by 24%,,,,"Bleed: The target takes [Piercing] DMG equal to 60% of the caster's ATK every turn. DMG increases for every stack of [Bleed] on the target, up to 5 stacks",,,,"DEF Reduction: Decreases DEF by 29%

Bleed: The target takes [Piercing] DMG equal to 60% of the caster's ATK every turn. DMG increases for every stack of [Bleed] on the target, up to 5 stacks",,,,"DMG Reduction: Decrease DMG by 11%

Life Drain: Recovers HP equal to 20% of the DMG dealt",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,32,,,BANE-T0,MAGIC,,,,,"SELF:
● Upon falling in battle, Revive with [Immortality] for 2 turns (once per battle)",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK ",,,,"1 ENEMY:
● Deals DMG equal to 285% of MATK  
● 90% chance to inflict [Silence] for 3 turns",,,,"3 ENEMIES:
● Deals DMG equal to 120% of MATK
● 65% chance to [Silence] for 2 turns",,,
,,,,,,,,Skill Enhancements,,● Increases Turns: [Immortality] duration from 2 > 3 turns,,,,● Increases DMG: 100% > 120% of MATK,,,,● Increases DMG: 285% > 340% of MATK,,,,● Increases DMG: 120% > 145% of MATK,,,
,,,,,,,,Transcendence Effects,,,Adds Effect: Grants [Effect Hit Rate Boost] (always active),,,,,,,,Adds Effect: 100% chance to inflict [PATK Reduction] for 5 turns,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,"Immortality: HP is set to 1 for the duration of the effect. Hero will perish once the effect expires

Effect Hit Rate Boost: Increases Effect Hit Rate by 40%",,,,,,,,"Silence: Unable to use active skills for the duration of the effect

PATK Reduction: Decrease PATK by 33%",,,,Silence: Unable to use active skills for the duration of the effect,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,33,,,CLEO-T0,MAGIC,,,,,"ALL ALLIES:
● Grants [Silence Immunity] for 2 turns
● Grants [Silence Immunity] for 2 turns upon performing a basic attack",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK 
● 40% chance to inflict [Poison] for 2 turns",,,,"3 ENEMIES:
● Deals DMG equal to 120% of MATK
● 75% chance to inflict [Poison] for 2 turns",,,,"3 ENEMIES:
● Deals DMG equal to 120% of MATK
● 50% chance to inflict [Petrify] for 2 turns",,,
,,,,,,,,Skill Enhancements,,● Adds Effect to SELF: Grants [MATK Boost] for 3 turns,,,,● Increases DMG: 100% > 120% of MATK,,,,● Increases DMG: 120% > 145% of MATK,,,,"● Increases DMG: 120% > 145% of MATK
● Increases Chance: [Petrify] chance increases from 50% > 60%",,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect: 100% chance to inflict [PATK Reduction] for 5 turns,,,,Adds Effect: 85% chance to inflict [Poison] for 2 turns,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,MATK Boost: Increases MATK by 31%,,,,Poison: Deals 6% of target's MAX HP as DMG each turn (DMG cannot exceed 150% of the caster's ATK),,,,"Poison: Deals 6% of target's MAX HP as DMG each turn (DMG cannot exceed 150% of the caster's ATK)

PATK Reduction: Decrease PATK by 25%",,,,"Petrify: Unable to perform any actions for the duration of the effect, and the afflicted target will take DMG equal to 120% of the caster's ATK when the effect wears off

Poison: Deals 6% of target's MAX HP as DMG each turn (DMG cannot exceed 150% of the caster's ATK)",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,34,,,LANIA-T0,UNI,,,,,"ALL ALLIES:
● Grants [Freeze Immunity] for 2 turns
● Grants [Freeze Immunity] for 2 turns upon performing a basic attack",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK",,,,"1 ENEMY:
● Deals DMG equal to 285% of MATK
● 100% chance to inflict [Freeze] for 3 turns",,,,"ALL ENEMIES:
● Deals DMG equal to 95% of MATK
● 60% chance to inflict [Freeze] for 2 turns",,,
,,,,,,,,Skill Enhancements,,● Adds Effect to SELF: Grants [Effect Hit Rate Boost] for 3 turns,,,,● Increases DMG: 100% > 120% of MATK,,,,● Increases DMG: 285% > 340% of MATK,,,,● Increases DMG: 95% > 115% of MATK,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect to SELF: Grants [MATK Boost] for 5 turns,,,,Increases Chance: [Freeze] chance increases from 60% > 70%,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,Effect Hit Rate Boost: Increases Effect Hit Rate by 46%,,,,,,,,"Freeze: Unable to use perform any actions for the duration of the effect. [Freeze] will be removed when taking damage. When removed, the afflicted target takes DEF-ignoring DMG equal to 40% of the their MAX HP (ignores 40% of target's DEF, DMG cannot exceed 300% of caster's ATK)

MATK Boost: Increases MATK by 35%",,,,"Freeze: Unable to use perform any actions for the duration of the effect. [Freeze] will be removed when taking damage. When removed, the afflicted target takes DEF-ignoring DMG equal to 40% of the their MAX HP (ignores 40% of target's DEF, DMG cannot exceed 300% of caster's ATK)	",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,,SARAH-T0,SUPPORT,,,,,"SELF:
● Grants [DMG Resistance] (always active)

ALL ALLIES:
● Grants [Sleep Immunity] for 2 turns
● Grants [Sleep Immunity] for 2 turns upon using a basic attack
● Grants 2 [Debuff Removal] when HP falls to 30% or lower (once per battle)
● When HP falls below 30%, recover HP equal to 10% of the caster's MATK (once per battle)",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK",,,,"3 ENEMIES:
● Deals DMG equal to 95% of MATK
● 100% chance to inflict [DEF Reduction] for 3 turns",,,,"3 ALLIES:
● Grants 2 [Debuff Removal]",,,
,,,,,,,,Skill Enhancements,,● Increases Effect: [DMG Resistance] increase from 12% > 16%,,,,● Increases DMG: 100% > 120% of MATK,,,,● Increases Effect: [DEF Reduction] from 20% > 24%,,,,● Adds Effect: Grants [DEF Boost] for 3 turns,,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect: 100% chance to inflict [DMG Reduction] for 3 turns,,,,Change Number of Targets: 3 ALLIES > ALL ALLIES,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,"DMG Resistance: Decreases DMG taken by 12%

Sleep Immunity:  Immune to Sleep",,,,,,,,"DEF Reduction: Decreases DEF by 20%

DMG Reduction: Decreases DMG by 13%",,,,DEF Boost: Increases DEF by 34%,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,36,,,ZHAO YUN-T0,ATK,,,,,"ALL ALLIES:
● Grants [Blind Immunity] for 2 turns
● Grants [Blind Immunity] for 2 turns upon performing a basic attack

SELF:
● Grants [Effect Resist Boost] (always active)",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK",,,,"1 ENEMY:
● Deals DMG equal to 285% of PATK
● 100% chance to inflict [Bleed] for 3 turns",,,,"3 ENEMIES:
● Deals DMG equal to 90% of PATK 
● 75% chance to inflict [Bleed] for 2 turns

SELF:
● Grants [PDMG Immunity] for 2 turns",,,
,,,,,,,,Skill Enhancements,,● Increases Effect to SELF: [Effect Resist Boost] from 31% > 40%,,,,● Increases DMG: 100% > 120% of PATK,,,,● Increases DMG: 285% > 340% of PATK,,,,● Increases Chance: [Bleed] from 75% > 85%,,,
,,,,,,,,Transcendence Effects,,,Adds Effect to SELF: Grants [Barrier] equal to 100% of PATK for 3 turns when caster performs a skill,,,,,,,,,,,,,,
,,,,,,,,,,,Adds Effect to SELF: Reduces skill cooldown by 8s when hit by an enemy attack,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,Effect Resist Boost: Increases Effect Resist by 31%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,37,,,LING LING-T0,MAGIC,,,,,"ALL ALLIES:
● Grants [Effect Hit Rate Boost] (akways active)
",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK",,,,"1 ENEMY:
● Deals DMG equal to 30% of MATK 7 times
● 100% chance to inflict [DMG Reduction] for 5 turns",,,,"3 ENEMIES:
● Deals [Piercing] DMG equal to 20% of MATK 5 times
● 100% chance to inflict [Buff Duration Reduction] by 2 turns",,,
,,,,,,,,Skill Enhancements,,● Increases Effect: [Effect Hit Rate Boost] from 19% > 25%,,,,● Increases DMG: 100% > 120% of MATK,,,,● Increases Effect: [DMG Reduction] from 15% > 20%,,,,● Increases DMG: 20% > 25% of MATK,,,
,,,,,,,,Transcendence Effects,,,Adds Effect: Grants [Barrier] equal to 45% of caster's MATK for 2 turns upon activating a skill 1 time,,,Adds Healing to SELF: Heals HP equal to 45% of MATK,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,Effect Hit Rate Boost: Increases Effect Hit Rate by 19%,,,,,,,,DMG Reduction: Reduces DMG taken by 15%,,,,,,,
