,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit DMG,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,Crit Rate,,,Crit Rate,,-,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,Weakness Hit,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,,,,Crit DMG,,-,,,,,,,,,,,,,,,,Strong 4-TARGET AOE damage dealer that also has a targetted basic attack on the enemy with Highest ATK. Also has splash damage every 2 attacks but will not be considered the fastest farmer.,,,
,,,,,,,NOTES:,Has passive Crit Rate Boost (27%) amd at T4 (18%) so aim for 55% Crit Rate from gears and the rest should be focused on Crit DMG & Weakness Hit.,,,,,,,,NOTES:,"A potential build if used against Bosses, particularly Castle Rush Spike, for players who have no built out other PVE damage dealers. ",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KYLE-T0,,,,,BOUNTY-PWEAPON,,BOUNTY-ARMOR,,GUTS,,CC,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,WEAKNESS,,,,,,,,,,,,ADVENTURE BOTH,TOWER OF TRIALS,GUILD WAR,ARENA
,,,,,,,,,,,45DMG,,DMGCOMBI,,,,,,,45DMG,,DMG,,,,,,,,,,,,INFINITE TOWER,PUDUNGEON-LIGHT,TOTAL WAR,REAL-TIME ARENA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LU BU,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRIT-WEAKNESS BASED,,,,,,,,,PVE SUPPORT,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Weakness Hit,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Speed,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,Crit DMG,,,Crit DMG,,DMG Taken Reduction,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,Crit Rate,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,Crit DMG,,DMG Taken Reduction,,,,,,,,,,,,,,,,"Only the Greatest Hero in the game. Not only is he an insane AOE damage dealer, he also supports ATTACK damage dealers by boosting their PATK considerably and granting DEF Ignore Efficiency Boost (T6). And he heals...?",,,
,,,,,,,NOTES:,"This build is suitable for both PVP and PVE, focusing on both key DMG multipliers i.e. Crit Rate & Weakness Hit. As he does more DMG when Weakness Hits happen, it is important to get it high.",,,,,,,,NOTES,"As a support, make sure his ATK stat is not higher than the main DPS and sub DPS. ",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LU BU-T0,,,,,BOUNTY-PWEAPON,,BOUNTY-ARMOR,,IMMORTAL,,45DMG,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,,,,,,,,,,ADVENTURE BOTH,ADVENT-PHYS,ARENA,REAL-TIME ARENA
,,,,,,,,,,,GUTS,,DMGCOMBI,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,ADVENT-GOD,INFINITE TOWER,GUILD WAR,TOTAL WAR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RANDGRID,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CC-BASED (HIGH SPEED),,,,,,,,,ADVENT EXPEDITION KYLE DPS,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,TRUE,TRUE,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,Weakness Hit,,,Crit DMG,,-,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,Crit Rate,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,Weakness Hit,,-,,,,,,,,,,,,,,,,"A hero that severely cripples an enemy's defenses by possessing both DEF Reduction & Block Rate Reduction. Being able to give allies CC Immunity is highly valued, especially for ATTACK teams.",,,
,,,,,,,NOTES:,"Has passive Weakness Hit Rate Boost (39%) & at T4 (20%), allowing focus to placed on Crit Rate & Crit DMG, allowing her to become an impactful damage dealer.",,,,,,,,NOTES,Boasting an ST that hits 4 times is no small damage. Make sure to have higher than 3576 ATK so that additional Piercing DMG can be applied.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RANDGRID-T0,,,,,BOUNTY-PWEAPON,,BOUNTY-ARMOR,,IMMORTAL,,REVIVE,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,,,,,,,,,,ADVENTURE BOTH,ADVENT-KYLE,ARENA,REAL-TIME ARENA
,,,,,,,,,,,GUTS,,CC,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,INFINITE TOWER,NONE,GUILD WAR,TOTAL WAR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RYAN,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ADVENT/CR/SUDDEN RAID DPS,,,,,,,,,T15 IRON DEVOURER 3-MAN FARM/IMMUNITY SUPPORT,,,,,,,,,GUILD WAR ATTACK,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Block Rate,,,,,,,,,Speed,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,HP (%),,,,,,,,,Crit DMG,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,DEF (%),,,,,,,,,Weakness Hit,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,HP (%),,Block Rate,,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,DEF (%),,DMG Taken Reduction,,,,HP,,,Weakness Hit,,-,,,,Crit Rate,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,DEF,,,,,,,,,All ATK (%),,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,All ATK,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,HP (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,DEF (%),,DMG Taken Reduction,,,,,,,Weakness Hit,,-,,,,,,,"High utility hero with Burn Immunity, 3-TARGET Attack DMG Boost, Taunt and also functions as a strong 3-TARGET damage dealer. (Not listed above: Also good in Fire Power Up Dungeon)",,,
,,,,,,,NOTES:,"Main damage dealer oriented build. Weapon main stat can have a few options depending on how well the offensive substats are rolled. If Crit Rate is lacking, make sure to prioritize it first.",,,,,,,,NOTES,"In some cases, he is there to only provide Burn Immunity and a defensive build will suffice just to keep him alive for that purpose, for example in Castle Rush Rachel too.",,,,,,,,NOTES,Ensure that his Weakness Hit is high as he deals more DMG when landing Weakness Hits. Crit may be blocked in Guild War so it depends on what kind of enemy you choose to fight.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RYAN-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,GUTS,,BLOCK,,,BOUNTY-PWEAPON,,BOUNTY-ARMOR,,GUTS,,13DMG,,,CR-456,RAID-DG,GUILD WAR,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,IMMORTAL,,DEF,,,,,,,IMMORTAL,,DMGCOMBI,,,ADVENT-KARMA,SUDDENRAID-CALISTRA,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TEO,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit DMG +24%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRIT-WEAKNESS BASED,,,,,,,,,,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Crit DMG,,,,,,,,,,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit DMG,,All ATK (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,Effect Resistance,,,,,,,,,,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,,,,,,,,,,,,,,,,,,,"Powerful double AOE hero with a passive Buff Duration Reduction AOE when 4 enemies have fallen, making things very conveient in any usage as it triggers in every phase of battle.",,,
,,,,,,,NOTES:,"At T6, has 100% Crit Rate on skills so focus will be on mximizing Crit DMG & Weakness Hit. (Prior to T6, make sure to have Crit Rate as priority). Effect Resist has growing importance to resist Duration Reduction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TEO-T0,,,,,BOUNTY-PWEAPON,,BOUNTY-ARMOR,,GUTS,,45DMG,,,,,,,,,,,,,,,,,,,,,ADVENTURE BOTH,INFINITE TOWER,ARENA,REAL-TIME ARENA
,,,,,,,,,,,REVIVE,,CC,,,,,,,,,,,,,,,,,,,,,FARMING,NONE,GUILD WAR,TOTAL WAR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LEGENDARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMELIA,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CC-BASED (HIGH SPEED),,,,,,,,,CC-BASED (HIGH SPEED),,,,,,,,,DEFENSIVE UTILITY,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,All ATK (%),,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,TRUE,TRUE,,,,,,,,Effect Hit,,,,,,,,,Effect Hit,,,,,,,,,Effect Hit,,,,,,
,,NONE,EARLY,MIDGAME,END,,All ATK (%),,All ATK (%),,,,,,,All ATK (%),,DMG Taken Reduction,,,,,,,Effect Hit,,Block Rate,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,All ATK,,,Effect Hit,,Block Rate,,,,All ATK (%),,,All ATK (%),,DMG Taken Reduction,,,,All ATK (%),,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Weakness Hit,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Block Rate,,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,All ATK (%),,All ATK (%),,"All ATK +45%
Effect Hit Rate +20%",,,,,All ATK (%),,DMG Taken Reduction,,"Effect Hit Rate +35%
Effect Probability +10%",,,,,Effect Hit,,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,Effect Hit,,Block Rate,,,,,,,All ATK (%),,DMG Taken Reduction,,,,,,,Has the unique CC Concussion which potentially can lock enemies down if they are constantly hit with multi-hit attacks. Also able to counter healing and boost allies' survivability with Barriers.,,,
,,,,,,,NOTES:,"Has passive Effect Hit Rate boost (up to 49%) so focus on ATK% as her barriers scale off ATK%, allowing herself and the team to survive longer.",,,,,,,,NOTES,Idea is to land the Concussion as soon as possible and also making sure the Unable to Recover is inflicted on the necessary enemies to overcome them easily.,,,,,,,,NOTES,"Has not much tankiness so to keep her alive, it may be necessary to give her some defensive capabilities to do well at least in the start of the battle.",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMELIA-T0,,,,,VAN-PWEAPON,,VAN-ARMOR,,GUTS,,CC,,,SPELLWEAVE-PWEAPON,,SPELLWEAVE-ARMOR,,GUTS,,CC,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,GUTS,,CC,,,PUDUNGEON-WATER,NONE,GUILD WAR,NONE
,,,,,,,,,,,IMMORTAL,,EFFECTHIT,,,,,,,IMMORTAL,,EFFECTHIT,,,,,,,IMMORTAL,,BLOCK,,,NONE,NONE,TOTAL WAR,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BAI LONG,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ADVENT EXPEDITION/TOT DPS,,,,,,,,,SUDDEN RAID LEONID DPS,,,,,,,,,T15 DESTROYER GAZE 2/3-MAN FARM,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit DMG,,All ATK (%),,,,,,,Crit DMG,,All ATK (%),,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Weakness Hit,,-,,,,All ATK (%),,,Weakness Hit,,-,,,,All ATK (%),,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,Crit DMG,,All ATK (%),,"Crit Rate +35%
Ignore DEF +15%",,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,Weakness Hit,,-,,,,,,,Weakness Hit,,-,,,,,,,Main Physical damage dealer against bosses that deal Physical DMG. Has great DEF Ignoring capabilities and also able to heal allies to sustain the team against hard-hitting bosses.,,,
,,,,,,,NOTES:,Has passive Crit Rate boost (33%) & at T4 (18%) so will need 49% Crit Rate from gears with the rest focusing on Crit DMG. Often tend to be used with Biscuit so Weakness Hit should range from 20% (w/ Rachel) to 46% (w/o Rachel).,,,,,,,,NOTES:,"Against Leonid who has very high DEF, DEF Ignoring from this build comes in very essential to be able to defeat the boss as soon as possible. As 100% Crit Rate is easier to achieve, focus on Crit DMG and 46% Weakness Hit.",,,,,,,,NOTES:,An extremely endgame build that required a Legendary combination Ring to get him to survive as long as possible to be able to nuke the boss down without additional support. Crit DMG is priotized over Weakness Hit.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BAI LONG-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,ASSASSIN-PWEAPON,,ASSASSIN-ARMOR,,BOSSDMG,,CRIT,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,IMMO+GUTS,,NONE,,,ADVENT-GOD,SUDDENRAID-LEONID,TOWER OF TRIALS,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,13DMG,,WEAKNESS,,,,,,,NONE,,NONE,,,ADVENT-KYLE,RAID-DG,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BALLISTA,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRIT-WEAKNESS BASED,,,,,,,,,,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,FALSE,TRUE,,,,,,,,Crit DMG,,,,,,,,,,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,Weakness Hit,,,,,,,,,,,,,,,,,,,,,,,,
