,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,TRUE,TRUE,,,,,,,,Effect Hit,,,,,,,,,Effect Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Effect Hit,,DMG Taken Reduction,,,,,,,All ATK (%),,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,All ATK (%),,Block Rate,,,,HP (%),,,-,,-,,,,Effect Resistance,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Effect Resistance,,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Effect Hit,,DMG Taken Reduction,,"Effect Hit Rate +35%
Effect Probability +10%",,,,,All ATK (%),,All ATK (%),,"All ATK +45%
Effect Hit Rate +20%",,,,,,,,,,,,,,,,,
,,,,,,,All ATK (%),,Block Rate,,,,,,,-,,-,,,,,,,,,,,,,,,,"One of the key heroes on the Death team. Beyond the Death team, he also heals the team whenever enemeis die, making him great in PVE as well in content that have many enemies.",,,
,,,,,,,NOTES:,"Being a Death hero, the goal is the have the highest possible chance to land Death. Defensive armor main stats are used to prolong his existence on the field, given that he does have innate Immortality.",,,,,,,,NOTES:,Healing scales of ATK% so having a max ATK% build for PVE can continuously sustain your team.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KRIS-T0,,,,,SPELLWEAVE-PWEAPON,,SPELLWEAVE-ARMOR,,GUTS,,DEATH,,,VAN-PWEAPON,,VAN-ARMOR,,GUTS,,DEATH,,,,,,,,,,,,ADVENTURE BOTH,NONE,TOTAL WAR,REAL-TIME ARENA
,,,,,,,,,,,REVIVE,,BLOCK,,,,,,,REVIVE,,BLOCK,,,,,,,,,,,,INFINITE TOWER,NONE,GUILD WAR,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIST,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Effect Hit Rate +24%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CC-BASED (HIGH SPEED),,,,,,,,,CC-BASED (HIGH SPEED),,,,,,,,,HIGH ATTACK SUPRESSION,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,TRUE,TRUE,,,,,,,,Effect Hit,,,,,,,,,Effect Hit,,,,,,,,,Effect Hit,,,,,,
,,NONE,EARLY,MIDGAME,END,,Effect Hit,,DMG Taken Reduction,,,,,,,Effect Hit,,DMG Taken Reduction,,,,,,,Effect Hit,,DMG Taken Reduction,,,,,,,,,,
,,,,,,,All ATK (%),,Block Rate,,,,All ATK (%),,,All ATK (%),,Block Rate,,,,Effect Resistance,,,All ATK (%),,Block Rate,,,,Effect Resistance,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Effect Resistance,,,,,,,,,All ATK (%),,,,,,,,,All ATK (%),,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,All ATK (%),,DMG Taken Reduction,,"Effect Hit Rate +35%
Effect Probability +10%",,,,,All ATK (%),,DMG Taken Reduction,,"Block Rate +30%
Block DMG Reduction +15%",,,,,All ATK (%),,DMG Taken Reduction,,"All ATK +45%
Effect Hit Rate +20%",,,,,,,,
,,,,,,,DEF (%),,Block Rate,,,,,,,HP (%),,Block Rate,,,,,,,Effect Hit,,Block Rate,,,,,,,The unique effect Fear reduces Effect Resistance of enemies to 0% and allows her to inflict Unremovable Death on enemies. Works incredibly well in Guild War due to the mode's targetted attacks. Less effective in Arena.,,,
,,,,,,,NOTES:,A must-use to increase chance of Fear and Death. ATK% may also be needed to allow Mist to have higher ATK to be able to inflict Death instantly after Fear. Has passive 34% Effect Hit Rate.,,,,,,,,NOTES:,"Despite being a universal hero, she is not very tanky and so this build seeks to sustain her better so as to give her more time to land her debuffs for field control.",,,,,,,,NOTES:,"Having high ATK% allows Mist to have higher likelihood of inflicting Unremovable Death after Fear with just her Skill 2. However, this causes her to be more fragile and Death is still not guaranteed.",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIST-T0,,,,,SPELLWEAVE-MWEAPON,,SPELLWEAVE-ARMOR,,GUTS,,DEATH,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,GUTS,,DEATH,,,VAN-PWEAPON,,VAN-ARMOR,,GUTS,,DEATH,,,ADVENTURE NIGHTMARE,NONE,GUILD WAR,REAL-TIME ARENA
,,,,,,,,,,,IMMORTAL,,BLOCK,,,,,,,IMMORTAL,,BLOCK,,,,,,,IMMORTAL,,BLOCK,,,INFINITE TOWER,NONE,TOTAL WAR,ARENA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PALLANUS,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,DMG Reduction +10%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TANK TEAM DPS,,,,,,,,,DEFENSIVE,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,TRUE,TRUE,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,DMG Taken Reduction,,,,,,,Crit Rate,,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Crit DMG,,-,,,,HP (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,DMG Taken Reduction,,"Crit Rate +35%
Ignore DEF +15%",,,,,Crit Rate,,DMG Taken Reduction,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,,,,Crit DMG,,-,,,,,,,,,,,,,,,,"Has a powerful All Debuff Cleanse effect when HP falls below 30% and going lower causes HP Swapping, potentially changing the tide of the battle. Unfortunately, will require 1 Defense & 1 Support hero to function very well.",,,
,,,,,,,NOTES:,"As she gets 100% Weakness Hit at T6, focus substats and gears on Crit Rate & Crit DMG. This maximizes her DMG output as she also gains PATK%. Before T6, include Weakness Hit rolls too.",,,,,,,,NOTES,"This build sacrifices some DMG output for better durability, with high Block Rate & DMG Taken Reduction.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PALLANUS-T0,,,,,ASSASSIN-PWEAPON,,ASSASSIN-ARMOR,,REVIVE,,BLOCK,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,REVIVE,,CC,,,,,,,,,,,,INFINITE TOWER,NONE,ARENA,GUILD WAR
,,,,,,,,,,,45DMG,,CRIT,,,,,,,BLOCK,,CRIT,,,,,,,,,,,,ADVENTURE BOTH,NONE,TOTAL WAR,REAL-TIME ARENA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RACHEL,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PVE SUPPORT,,,,,,,,,PVE SUPPORT,,,,,,,,,,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,Block Rate,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,DMG Taken Reduction,,,,All ATK (%),,,Crit DMG,,DMG Taken Reduction,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,Crit Rate,,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,DMG Taken Reduction,,,,,,,Crit DMG,,DMG Taken Reduction,,,,,,,,,,,,,,,,Top-tier support hero that is used in every crucial content to boost Weakness Hit Chance for main damage dealers. Also has a skill roster that aims to increase DMG output in many ways.,,,
,,,,,,,NOTES:,"Due to usage in various score-related Boss battles, this build helps to achieve that. If she's too frail, Guts Accessory and DMG Taken Reduction armors can be considered. Make sure ATK is not higher than main DPS and Crit Rate & Crit DMG are the main focus.",,,,,,,,NOTES:,"This build is an option if you find survivability an issue, especially in the early game where she isn't actually a SubDPS either. May need Speed to allow DPS to go last.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RACHEL-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,GUTS,,CRIT,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,GUTS,,CRIT,,,,,,,,,,,,CR-456,RAID-DG,ADVENT-PHYS,TOWER OF TRIALS
,,,,,,,,,,,BOSSDMG,,WEAKNESS,,,,,,,BOSSDMG,,WEAKNESS,,,,,,,,,,,,PUDUNGEON-EARTH,SUDDENRAID-CALISTRA,ADVENT-GOD,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SPIKE,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,DEF +12%,,DEF +6%,,HP +18%,,DMG Reduction +10%,,DEF +12%,,DEF +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP-FOCUSED,,,,,,,,,CC-FOCUSED,,,,,,,,,DUNGEON SLAYER,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,,,,Effect Hit,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,Effect Hit,,,,,,,,,All ATK (%),,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,FALSE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Effect Resistance,,,,,,,,,All ATK,,,,,,
,,NONE,EARLY,MIDGAME,END,,Effect Hit,,DMG Taken Reduction,,,,,,,Effect Hit,,Block Rate,,,,,,,Effect Hit,,All ATK (%),,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,,,Crit DMG,,,HP (%),,DMG Taken Reduction,,,,HP (%),,,All ATK (%),,-,,,,Speed,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,DEF (%),,,,,,,,,HP (%),,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,Speed,,,,,,,,,HP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Effect Hit,,DMG Taken Reduction,,"HP +40%
Incoming Healing Boost +20%",,,,,HP (%),,Block Rate,,"Effect Hit Rate +35%
Effect Probability +10%",,,,,Effect Hit,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,
,,,,,,,HP (%),,Block Rate,,,,,,,Effect Hit,,DMG Taken Reduction,,,,,,,All ATK (%),,-,,,,,,,"Unique passive that has both Effect Hit Rate and Effect Resistance boost for all allies. However, usage is pretty niche considering his Freeze doesn't behave like his dad's.",,,
,,,,,,,NOTES:,"Has Max HP-Based ATK Boost so this build aims to make it easier to get 9000-11000 HP to get 1080/1320 additional ATK. Furthermore, skills also have HP scaling. ",,,,,,,,NOTES,Directly increasing Effect Hit Rate and Freeze Probability instead at the expense of some HP and Incoming Healing Boost (Note: Spike can also provide healing).,,,,,,,,NOTES,This build increases Freeze DMG dealt to the Bosses.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SPIKE-T0,,,,,PALADIN-PWEAPON,,PALADIN-ARMOR,,REVIVE,,BARRIERHP,,,SPELLWEAVE-PWEAPON,,SPELLWEAVE-ARMOR,,REVIVE,,EFFECTHIT,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,FREEZE,,HP,,,PUDUNGEON-FIRE,INFINITE TOWER,GUILD WAR,REAL-TIME ARENA
,,,,,,,,,,,IMMORTAL,,HP,,,,,,,IMMORTAL,,HP,,,,,,,EFFECTHIT,,DOT,,,ADVENTURE BOTH,NONE,TOTAL WAR,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SUNWUKONG,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,DMG Reduction +10%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,WEAKNESS-BASED,,,,,,,,,DEFENSIVE,,,,,,,,,PVE DPS (T6),,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Block Rate,,,,,,,,,All ATK (%),,,,,,,,,All ATK (%),,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit DMG,,DMG Taken Reduction,,,,,,,Crit DMG,,DMG Taken Reduction,,,,,,,Crit DMG,,All ATK (%),,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,All ATK (%),,,Weakness Hit,,Block Rate,,,,Effect Resistance,,,Weakness Hit,,-,,,,All ATK,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,HP (%),,,,,,,,,Speed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,DMG Taken Reduction,,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,Crit DMG,,DMG Taken Reduction,,"Block Rate +30%
Block DMG Reduction +15%",,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,Weakness Hit,,Block Rate,,,,,,,Weakness Hit,,-,,,,,,,"Has a large arsenal of effects on his sleeve (e.g. Petrify, Block Rate Reduction, DEF Ignore) to deal with a variety of enemies. Not only that, every skill use allows him to heal the team by a large amount.",,,
,,,,,,,NOTES:,"At T6, gets 100% Crit Rate, allowing focus to be placed on Weakness Hit & Crit DMG. Sometimes, Crit DMG may be less of a focus and tankiness is prioritized instead. Can use this for non-Boss PVE too.",,,,,,,,NOTES,"Has ATK-Based DEF Boost so a bulky build could also be possible, focusing on Block Rate & DMG Taken Reduction instead.",,,,,,,,NOTES,Primarily for those who are still reliant on him as a 3-TARGET damage dealer (even though he has been outclassed).,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SUNWUKONG-T0,,,,,BOUNTY-MWEAPON,,BOUNTY-ARMOR,,REVIVE,,BLOCK,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,REVIVE,,BLOCK,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BOSSDMG,,WEAKNESS,,,INFINITE TOWER,ADVENTURE NIGHTMARE,ARENA,REAL-TIME ARENA
,,,,,,,,,,,CC,,EFFECTRES,,,,,,,CC,,EFFECTRES,,,,,,,13DMG,,DMG,,,TOWER OF TRIALS,PUDUNGEON-LIGHT,GUILD WAR,TOTAL WAR
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUDE,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,WEAKNESS-BASED DAMAGE DEALER,,,,,,,,,CRIT-BASED DAMAGE DEALER (BEFORE T6),,,,,,,,,SURVIVE & SLAY,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,TRUE,TRUE,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit DMG,,DMG Taken Reduction,,,,,,,Crit Rate,,DMG Taken Reduction,,,,,,,All ATK (%),,All ATK (%),,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,Effect Resistance,,,Weakness Hit,,-,,,,Effect Resistance,,,Weakness Hit,,Block Rate,,,,Effect Resistance,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,All ATK (%),,,,,,,,,All ATK (%),,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,Block Rate,,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,Crit Rate,,Block Rate,,"Crit Rate +35%
Ignore DEF +15%",,,,,All ATK (%),,All ATK (%),,"All ATK +45%
Effect Hit Rate +20%",,,,,,,,
,,,,,,,Crit DMG,,DMG Taken Reduction,,,,,,,Weakness Hit,,DMG Taken Reduction,,,,,,,Weakness Hit,,Block Rate,,,,,,,"Unique passive (Pain Endurance) allows her to split the DMG taken across turns, so she can't be 1-tapped. Also has high durability but that has seemingly been powercrept by way stronger damage dealers.",,,
,,,,,,,NOTES:,"At T6, focus purely on near 100% Weakness Hit & high Crit DMG. Also, aim for 40% Block Rate from gears (passive Block Rate 60%).",,,,,,,,NOTES:,"Before getting 100% Crit Rate at T6, Crit Rate is still an important stat to have on her for DMG so using this build allows you to achieve a high Crit Rate with relative ease.",,,,,,,,NOTES:,Not a common build but this aims to increase her Barrier amount and self-heal as well to sustain herself for much longer since her Pain Endurance acts as a DMG Cap already.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUDE-T0,,,,,BOUNTY-PWEAPON,,BOUNTY-ARMOR,,GUTS,,CC,,,ASSASSIN-PWEAPON,,ASSASSIN-ARMOR,,GUTS,,CC,,,VAN-PWEAPON,,VAN-ARMOR,,GUTS,,CC,,,INFINITE TOWER,NONE,GUILD WAR,ARENA
,,,,,,,,,,,BARRIERATK,,DEATH,,,,,,,BARRIERATK,,DEATH,,,,,,,BARRIERATK,,DEATH,,,ADVENTURE BOTH,NONE,TOTAL WAR,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LEGENDARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BAI JIAO,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
