 ,,,,,,,,,,,,,,,,,,,,,,,,,
,NO.,HERO,,,TYPE,,,,PASSIVE,,,,BASIC ATTACK,,,,SKILL1 (BTM SKILL),,,,SKILL2 (TOP SKILL),,,,AWK SKILL
,,,,,,,,Effect Descriptions,,PATK Boost: Increases PATK by 25%,,,,,,,,,,,,Execution: Instantly kills targets whose HP falls below a specific percentage (does not work on targets with HP exceeding 120% of caster's ATK),,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,PALLANUS-T0,UNI,,,,,"SELF:
● Grants [Attack-based Reduced DMG Taken Boost] (always active)
● Grants [Guts] (once per battle)

1 ENEMY (with highest current HP):
● Swaps HP upon triggering [Guts]

ALL ALLIES:
● Grants [All Debuff Removal] when caster's HP falls to 30% or lower (once per battle)",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK
● Converts to [DEF-Ignoring] DMG if the target has at least 2 stacks of [Mark: Energia's Saturation]

ALL ALLIES:
● Heals HP equal to 17% of DMG dealt if the target has at least 1 stack of [Mark: Energia's Saturation]",,,,"ALL ENEMIES:
● Starting battles with at least 1 of both DEF and SUPPORT hero(es) on your team has a 100% chance to inflict 1 stack of [Mark: Energia Saturation] (Max 2 Stacks)
● Deals [Piercing] DMG equal to 57%% of PATK 2 times
● Converts to [DEF-Ignoring] DMG if the target has at least 2 stacks of [Mark: Energia Saturation]
● 100% chance to inflict [Buff Duration Reduction] by 2 turns

ALL ALLIES: 
● Heals HP equal to 24% of DMG dealt if the target has at least 1 stack of [Mark: Energia's Saturation]",,,,"ALL ENEMIES:
● Starting battles with at least 1 of both DEF and SUPPORT hero(es) on your team has 100% chance to inflict 1 stack of [Mark: Energia Saturation] (Max 2 Stacks)
● Deals DMG equal to 77%% of PATK 2 time(s)
● Converts to [DEF-Ignoring] DMG if the target has at least 2 stacks of [Mark: Energia Saturation]

ALL ALLIES: 
● Heals HP equal to 24% of the DMG dealt if the target has at least 1 stack of [Mark: Energia Saturation]",,,
,,,,,,,,Skill Enhancements,,● Adds Effect to SELF: Grants [All DMG Immunity] for 2 turns upon triggering [Guts],,,,● Adds Effect: Starting battles with at least 1 of both DEF and SUPPORT hero(es) on your team has a 50% chance to inflict 1 stack of [Mark: Energia's Saturation] (Max 2 stacks),,,,● Increases DMG: 57% > 67% of PATK,,,,● Increases DMG: 77% > 90% of PATK,,,
,,,,,,,,Transcendence Effects,,,"Adds Effect to SELF, DEF-TYPE ALLIES, SUPPORT-TYPE ALLIES: Grants [Incoming Healing Boost] (always active)",,,,,,,,Adds Effect: 100% Weakness Hit Rate,,,,Adds Effect: 100% Weakness Hit Rate,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,"Attack-based DMG Resistance: For every 300 ATK, DMG taken is reduced by 1.5% (Max: 13.5%)

Guts: Survive with 1 HP upon taking lethal DMG for the first time

HP Swap: Swaps your HP with the target. Does not activate if the caster's HP is lower after the swap than before

Incoming Healing Boost: Increase Incoming Healing Boost by 28%",,,,"Mark: Energia Saturation: Leaves a mark on targets. Effect is activated when the mark reaches 2 stacks.
TARGET: 100% chance to inflict [Buff Duration Reduction] by 1 turn
SELF: Grants 1 stack of PDMG Boost (Max 5 stacks)

PDMG Boost: Increases PDMG dealt by 10%

DEF Ignore: Ignores 65% of the target's DEF",,,,"Mark: Energia Saturation: Leaves a mark on targets. Effect is activated when the mark reaches 2 stacks.
TARGET: 100% chance to inflict [Buff Duration Reduction] by 1 turn
SELF: Grants 1 stack of PDMG Boost (Max 5 stacks)

PDMG Boost: Increases PDMG dealt by 10%

DEF Ignore: Ignores 65% of the target's DEF",,,,"Mark: Energia Saturation: Leaves a mark on targets. Effect is activated when the mark reaches 2 stacks.
TARGET: 100% chance to inflict [Buff Duration Reduction] by 1 turn
SELF: Grants 1 stack of PDMG Boost (Max 5 stacks)

PDMG Boost: Increases PDMG dealt by 10%

DEF Ignore: Ignores 65% of the target's DEF",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,15,,,ACE-T0,UNI,,,,,"ALL ENEMIES:
● Inflicts [DEF Reduction] (always active)
● Inflicts [Incoming Healing Reduction] (always active)

SELF:
● Grants [Guts] (once per battle)
● Grants [Barrier] equal to 135% of the caster's PATK for 3 turns upon triggering [Guts]",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK",,,,"3 ENEMIES (By Highest No. of Buffs):
● 100% chance to inflict [Buff Duration Reduction] by 2 turns
● Deals DEF-ignoring DMG equal to 70% of PATK 2 time(s)",,,,"ALL ENEMIES:
● Deals DMG equal to 140% of PATK
● 100% chance to inflict [Physical Vulnerability] for 3 turns
● 100% chance to inflict [Block Rate Reduction] for 3 turns",,,
,,,,,,,,Skill Enhancements,,"● Increases Effect: [DEF Reduction] from 20% > 24%
● Increases Effect: [Barrier] absorption increased from 135% > 155% of PATK",,,,● Increases DMG: 100% > 130% of PATK ,,,,● Increases DMG: 70% > 85% of PATK ,,,,"● Increases Effect: [Block Rate Reduction] from 25% > 33%
● Adds Effect for 3 ALLIES: 2 [Debuff Removal]",,,
,,,,,,,,Transcendence Effects,,,Adds Effect to SELF: Grants [Effect Hit Rate Boost] (always active),,,,,,,,Adds Effect: 100% chance to inflict [Incoming Healing Reduction],,,,,,
,,,,,,,,,,-,,,,-,,,,-,,,,-,,,
,,,,,,,,Effect Descriptions,,"DEF Reduction: Decreases DEF by 20%

Guts: Survive with 1 HP upon taking lethal DMG for the first time

Effect Hit Rate Boost (T6): 64% Effect Hit Rate",,,,,,,,"Buff Duration Reduction: Reduces buff duration

Ignore DEF: Ignores 40% of the target's DEF

Incoming Healing Reduction: Reduces incoming healing by 56%",,,,"Physical Vulnerability: Increase PDMG taken by 17%

Block Rate Reduction: Decreases Block Rate by 25%",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,16,,,RIN-T0,MAGIC,,,,,"SELF:
● Grants [All DMG Nullification] for 2 hits
● [Revive] with 80% health upon falling in battle (once per battle)
● Increases [All DMG Nullification] count by 2 hits upon activating a skill 1 time

ALL ALLIES:
● Grants [Weakness Hit DMG Boost] (always active)

ALL ENEMIES:
● Inflicts [Weakness Hit Chance Reduction] (always active)
",,,,"2 ENEMIES:
● Deals DMG equal to 55% of MATK
● 45% chance to inflict [Confusion] for 2 hits",,,,"4 ENEMIES:
● 100% chance to [Buff Duration Reduction] by 2 turns
● Deals DMG equal to 62% of MATK 2 time(s)",,,,"4 ENEMIES:
● Deals DMG equal to 70% of MATK 2 time(s)
● Each ATK deals additional DMG equal to 30% of MATK if the target's current HP is 50% of higher
● 100% chance to inflict [Confusion] for 3 hits",,,
,,,,,,,,Skill Enhancements,,"● Increases Effect: [Weakness Hit DMG Boost] from 18% > 23%
● Increases Effect: [Weakness Hit Chance Reduction] from 18% > 22%",,,,"● Increases DMG: 55% > 65% of MATK
● Increases Effect: [Confusion] chance increases from 45% > 50%",,,,● Adds DMG: Each attack deals additional DMG equal to 37% of MATK upon landing a Weakness Hit,,,,"● Increases DMG: 70% > 90% of MATK
● Increases Effect: Each ATK deals additional DMG equal to 30% > 42% of MATK",,,
,,,,,,,,Transcendence Effects,,,"Increases Effect: HP gained upon revival from 80% > 100%

Adds Effect to SELF: Grants [DMG Nullification] for 2 hits upon revival",,,,,,,,Adds Effect: Resets the cooldown of this skill upon defeating an enemy with DMG from this skill,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,,,,,"Confusion: The chance of hits missing increases to 100% a set number of times. As long as at least 1 stack of this effect remains, all hits will be affected by Confusion, regardless of the number of hits left on the effect",,,,,,,,"Confusion: The chance of hits missing increases to 100% a set number of times. As long as at least 1 stack of this effect remains, all hits will be affected by Confusion, regardless of the number of hits left on the effect",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,17,,,SUNWUKONG-T0,UNI,,,,,"SELF:
● Grants [Guts] (always active)
● Grants [Barrier] equal to 135% of caster's MATK upon triggering [Guts] for 3 turns
● Grants [Attack-Based DEF Boost] (always active)
● Reduces skill cooldowns by 10s upon being hit by an enemy's attack

ALL ALLIES:
● Heals HP equal to 35% of the caster's MATK upon using a skill 1 time",,,,"(WITHOUT CLONE)
1 ENEMY:
● Deals DMG equal to 100% of MATK
● 30% chance to inflict [Petrify] for 1 turn

(WITH CLONE)
1 ENEMY:
● Deals DMG equal to 60% of MATK 2 times (Additional 50% Crit Rate)
● 30% chance to inflict [Petrify] for 1 turn
",,,,"(WITHOUT CLONE)
3 ENEMIES:
● Deals DMG equal to 53% of MATK 3 time(s)

(WITH CLONE)
3 ENEMIES:
● Grants an additional 10% DMG Boost each time the number of targets is reduced by 1
● Deals DEF-Ignoring DMG equal to 86% of MATK plus 6% of the target's MAX HP 3 time(s); (HP-based DMG limited to 100% of caster's ATK) [Additional 50% Crit Rate]",,,,"(WITHOUT CLONE)
3 ENEMIES:
● Deals DMG equal to 43% of MATK 3 time(s)
● 40% chance to inflict [Petrify] for 2 turns

ALL ALLIES:
● Grants [DMG Resistance] for 3 turns

SELF:
● Grants [Clone] for 5 turns
● Grants [CC Immunity] for 3 turns

(WITH CLONE)
ALL ENEMIES:
● 100% chance to inflict [Block Rate Reduction] for 3 turns
● Grants an additional 5% DMG Boost each time the number of targets is reduced by 1
● Deals DEF-Ignoring DMG equal to 68% of MATK 3 time(s) [Additional 50% Crit Rate]",,,
,,,,,,,,Skill Enhancements,,"Increases Effect: [Barrier] from 135% > 155% of MATK
Increases Healing: HP Recovery amount from 35% > 55% of MATK",,,,"(WITHOUT CLONE) 
Increases DMG 100% > 130% of MATK

(WITH CLONE)
Increases DMG: 60% > 75% of MATK",,,,"(WITHOUT CLONE)
Increases DMG: 53% > 62% of MATK

(WITH CLONE)
Increases DMG: 86% > 102% plus 6% > 7% of target's MAX HP",,,,"(WITHOUT CLONE)
Increases Effect: [DMG Resistance] from 11% > 15%

(WITH CLONE)
Increases DMG: 68% > 82% of MATK
Increases Effect: [Block Rate Reduction] from 25% > 33%",,,
,,,,,,,,Transcendence Effects,,,Adds Healing to ALL ALLIES: Heals HP equal to 95% of caster's MATK when HP falls to 50% or lower [once per battle],,,,"(WITH CLONE)
Increases Effect: 100% Critical Rate",,,,"(WITH CLONE)
Increases Effect: 100% Critical Rate",,,,"(WITH CLONE)
Increases Effect: Crit Rate to 100%",,
,,,,,,,,,,,,,,,,,,-,,,,,,,
,,,,,,,,Effect Descriptions,,"Guts: Survives with 1 HP  upon taking lethal DMG for the first time

Barrier: Absorbs DMG equal to the barrier value

Attack-Based DEF Boost: Increases DEF by 125 for every 300 ATK (Max Increase 1,125)

Skill Cooldown Reduction: The cooldown reductions are only applied to the skills currently enabled",,,,"Petrify: Unable to act for the duration of the effect, and the afflicted target will take DMG equal to 120% of the caster's ATK when the effect wears off",,,,Ignore DEF: Ignores 40% of the target's DEF,,,,"DMG Resistance: Decreases DMG taken by 11%

Clone: Sun Wukong summons a [Clone] of himself. Sun Wukong's basic attack and skill changes last for the duration of the buff

Block Rate Reduction: Decreases Block Rate by 25%

Ignore DEF: Ignores 40% of the target's DEF",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,,LU BU-T0,ATK,,,,,"SELF:
● Starting battles with at least 3 ATK-type hero(es) on your team grants [Blessing]
● [Revives] with 80% HP upon falling in battle (once per battle)
● Resets skill cooldowns upon [Revive]

ALL ALLIES:
● Grants [Reckless Valor] (always active)

ALL ENEMIES:
● 100% chance to apply [Mark: Heaven Scorcher Halberd's Rage] upon either using a basic attack 2 times or a skill 1 time (max 2 stacks; if deployed to a team of 3 or more ATK-type allies)
● Deals DMG equal to 45% of PATK upon either using basic attack 2 times or a skill 1 time",,,,"2 ENEMIES:
● Deals DMG equal to 80% of PATK
● Grants an additional 40% DMG Boost each time the number of targets is reduced by 1",,,,"ALL ENEMIES:
● Deals DMG equal to 57% of PATK 2 times
● Each attack deals additional DMG equal to 25% of PATK upon landing a weakness hit
● 45% chance to inflict [Stun] for 2 turns",,,,"ALL ENEMIES:
● Deals [DEF-Ignoring] DMG equal to 52% of PATK 2 times
● Deals additional [DEF-Ignoring] DMG equal to 27% of PATK upon landing a weakness hit
● Activates again with 100% power upon defeating an enemy with DMG from this skill",,,
,,,,,,,,Skill Enhancements,,"● Increases Effect: [Blessing] cap from 40% > 25% of MAX HP
● Increases Effect: HP gained upon revival 80% > 100%",,,,● Increases DMG: 80% > 100% of PATK,,,,,"● Increases DMG: 57% > 67% of PATK
● Increases Chance: [Stun] chance increases from 45% > 55%",,,"● Increases DMG: 52% > 60% of PATK
● Increases DMG: 27% > 32% of PATK upon landing a weakness hit",,,
,,,,,,,,Transcendence Effects,,,,,,,,,,,Adds Effect: 100% chance to inflict [DEF Reduction] for 3 turns,,,,Adds Effect: 100% chance to inflict [DEF Reduction] for 3 turns,,
,,,,,,,,,,,,,,,,,,,"Adds Healing to SELF and 1 ALLY (BACKROW first): Heals HP equal to 40% of PATK
Adds Effect to SELF and 1 ALLY (BACKROW first): Grants [DEF-Ignoring Efficiency Boost] for 3 turns",,,,"Adds Healing to SELF and 1 ALLY (BACKROW first): Heals HP equal to 40% of PATK
Adds Effect to SELF and 1 ALLY (BACKROW first): Grants [DEF-Ignoring Efficiency Boost] for 3 turns",,
,,,,,,,,Effect Descriptions,,"Blessing: Caps DMG taken from a single hit to 40% of MAX HP

Reckless Valor: Increases PATK by 31% but decreases MATK by 90%

Mark: Heaven Scorcher Halberd's Rage: Leaves a mark on targets. Effect is activated when the Mark reaches 2 stacks. 
Target: Deals additional DMG equal to 16% of the target's MAX HP (HP-based DMG limited to 350% of caster's ATK)
SELF: Increases Weakness Hit DMG by 28% for 5 turns",,,,,,,,"DEF Reduction: Decreases DEF by 29%

DEF-Ignoring Efficiency Boost: Increases DEF-Ignoring Efficiency by 10%",,,,"DEF Reduction: Decreases DEF by 29%

DEF-Ignoring Efficiency Boost: Increases DEF-Ignoring Efficiency by 10%",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,19,,,TEO-T0,ATK,,,,,"SELF:
● Grants [ALL DMG Nullification] for 3 hits
● Grants [Crit Rate Boost] (always active)
● Revive with [Immortality] for 2 turns upon falling in battle (once per battle)

ALL ENEMIES:
● Uses [Corvus Eclipse] when 4 enemies fall in battle (once per round)
● 100% chance to inflict [Buff Duration Reduction] by 2 turns
● Deals DMG equal to 77% of PATK 2 times

* Skills triggered this way are treated as separate from the original skill
",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK",,,,"ALL ENEMIES:
● Deals [Piercing] DMG equal to 150% of PATK
",,,,"ALL ENEMIES:
● 100% chance to inflict [Buff Duration Reduction] by 2 turns
● Deals DMG equal to 77% of PATK 2 time(s)
",,,
,,,,,,,,Skill Enhancements,,"● Adds Effect to SELF: Grants [PATK Boost] for 2 turns upon gaining [Immortality]
● Increases DMG to ALL ENEMIES: 77% > 90% of PATK",,,,● Increases DMG: 100% > 130% of PATK,,,,● Increases DMG: 150% > 170% of PATK,,,,● Increases DMG: 77% > 90% of PATK,,,
,,,,,,,,Transcendence Effects,,,Adds Effect to SELF: Skill Cooldown Reset upon gaining [Immortality],,,,,,,,,,,,,,
,,,,,,,,,,,Increases Effect: [Crit Rate Boost] from 27% > 100%,,,-,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,"Immortality: HP is set to 1 for the duration of the effect. Hero will perish once the effect expires

Crit Rate Boost: Increases Crit Rate by 27%

PATK Boost: Increases PATK by 39%",,,,,,,,Pierce: Ignores DMG immunity effects on the target,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,20,,,YEONHEE-T0,MAGIC,,,,,"ALL ALLIES:
● Grants [MATK Boost] (always active)

SELF:
● Grants [ALL DMG Nullification] for 3 hits",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK
● 40% chance to inflict [Sleep] for 1 turn",,,,"3 ENEMIES:
● Deals DMG equal to 43% of MATK and 6% of target's MAX HP 3 time(s) (HP Proportional DMG is limited to 100% of caster's ATK)",,,,"ALL ENEMIES:
● Deals [DEF-ignoring] DMG equal to 41% of MATK 3 time(s)
● 50% chance to inflict [Sleep] for 2 turns",,,
,,,,,,,,Skill Enhancements,,"● Increases Effect: [ALL DMG Nullification] from 3 hits > 4 hits
● Increases Effect: [MATK Boost] from 19% > 25%",,,,● Increases DMG: 100% > 130% of MATK,,,,● Increases DMG: 43% > 51% of MATK and 6% > 7% of target's MAX HP,,,,● Increases DMG: 41% > 55% of MATK,,,
,,,,,,,,Transcendence Effects,,,Adds Effect to SELF: Grants 35% [MDMG Boost] for 3 turns,,,,Change Target Number: 2 ENEMIES,,,,,,,,,,
,,,,,,,,,,-,,,,-,,,,-,,,,-,,,
,,,,,,,,Effect Descriptions,,MATK Boost: Increases MATK by 19%,,,,"Sleep: Cannot use active skills for the duration and takes Critical DMG when hit. If DMG taken exceeds 7% of MAX HP, the effect is removed regardless of duration of turn",,,,,,,,"Ignore DEF: Ignores 40% of the target's DEF

Sleep: Cannot use active skills for the duration and takes Critical DMG when hit. If DMG taken exceeds 7% of MAX HP, the effect is removed regardless of duration of turn",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,21,,,KARMA-T0,UNI,,,,,"ALL UNIVERSAL-TYPE ALLIES:
● Grants [DMG Boost] (always active)

ALL ALLIES:
● Grants [DMG Resistance] for 3 hits
● Grants [DMG Resistance] for 3 hits upon using any attack 2 time(s)

SELF:
● Grants 1 stack of [Perseverance] (max 4 stacks) when hit",,,,"1 ENEMY:
● Deals DMG equal to 50% of MATK and 60% of DEF",,,,"3 ENEMIES:
● Deals DEF-ignoring DMG equal to 25% of MATK and 28% of DEF 3 time(s)",,,,"ALL ALLIES:
● Heals HP equal to 31% of DMG dealt

3 ENEMIES:
● Deals [Piercing] DMG equal to 20% of MATK and 23% of DEF 3 time(s)
● Consumes 4 stack(s) of [Endurance] to deal additional [Piercing] DMG equal to 39% of MATK and 45% of DEF for each attack",,,
,,,,,,,,Skill Enhancements,,● Increases Effect: [DMG Boost] from 12% > 15%,,,,● Adds Effect on 3 ENEMIES: 100% to inflict [DMG Reduction] for 2 turns,,,,● Increases DMG: 25% > 28% of MATK and 28% > 33% of DEF,,,,"● Increases DMG: 20% > 23% of MATK and 23% > 26% of DEF
● Increases Healing: Recovery amount from 31% > 37% of DMG dealt",,,
,,,,,,,,Transcendence Effects,,,Adds Effect to SELF: Grants [Block Rate Boost] (always active),,,,,,,,,,,,Change Number of Targets: 3 ENEMIES > ALL ENEMIES,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,"DMG Boost: Increases DMG dealt by 12%

DMG Resistance: Decreases DMG received by 20% for a set number of times

Perseverance (per stack): Increases DEF by 13%

Block Rate Boost: Increases Block Rate by 33%",,,,DMG Reduction: Decreases DMG dealt by 6%,,,,Ignore DEF: Ignores 40% of the target's DEF,,,,Pierce: Ignores DMG immunity effects on the target,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,22,,,KYLE-T0,ATK,,,,,"SELF:
● Grants [Crit Rate Boost] (always active)
● At the start of the battle, if at least 3 ATTACK-TYPE ALLIES are on your team, grants [All DMG Nullification] 3 hits

ENEMY WITH THE HIGHEST ATTACK:
● [Eyes of the Strong]

ALL ENEMIES:
●  Deals [DEF-Ignoring] DMG equal to 23% of the target's MAX HP upon using any attack 2 times
(HP-based DMG limited to 100% of caster's ATK)",,,,"1 ENEMY:
● Deals DMG equal to 100% of PATK 
● When your Basic attack is triggered 2 times, deal additional DMG equal to 130% of your PATK

1 ENEMY: (Eyes of the Strong)
● Upon additional attack, 30% chance to inflict 1 [Buff Removal]
",,,,"4 ENEMIES: 
● Deals DMG equal to 60% of PATK plus 8% of the target's MAX HP 2 times
(Damage increases by up to 50% proportionally to the target's lost HP)
(HP-based damage limited to 75% of caster's ATK)

1 ENEMY: (Eyes of the Strong)
● Deals additional DMG equal to 65% of PATK",,,,"4 ENEMIES: 
● 100% chance to inflict 2 [Buff Removal]
● Deals [Piercing] DMG equal to 70% of PATK 2 times

1 ENEMY: (Eyes of the Strong)
● Deals additional DMG equal to 65% of PATK",,,
,,,,,,,,Skill Enhancements,,"● Increases Stack: [All DMG Nullification] from 3 > 4
● Increases DMG: 23% > 32% of target's MAX HP",,,,● Increases DMG: 100% > 130% of PATK,,,,● Increases DMG: 60% > 72% of PATK plus 8% > 10% of the target's MAX HP,,,,● Increases DMG: 70% > 90% of PATK,,,
,,,,,,,,Transcendence Effects,,,"● Adds Effect: Grants [All DMG Nullification] when HP falls to 70% or lower (3 hits)
(Once per battle; if deployed to a team with 3 or more Attack heroes)",,,,,,,,Adds Effect: Ignore DEF,,,,Adds Effect: Ignore DEF,,
,,,,,,,,,,,,,,,,,,-,,,,,,,
,,,,,,,,Effect Descriptions,,"Crit Rate Boost: Increases Crit Rate by 27%

All DMG Nullification: Nullifies all DMG for a set amount of turns

Eye of the Strong: Kyle sets his sight on a target and prioritizes attacking them. Upon using Chain Suppression and Chain Burial, extra DMG is dealt to the target. This effect is fixed onto one target per round.",,,,,,,,,,,,"Buff Removal: Removes buff in the order they are applied. DMG immunity and DMG nullification cannot be removed

Pierce: Ignores DMG immunity effects on the target",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,23,,,ORLY-T0,SUPPORT,,,,,"SELF:
● Grants [Barrier] equal to 39% of caster's MAX HP for 3 turns

MAGIC-TYPE ALLIES & SELF:
● Grants [Crit Rate Boost] (always active)
● Grants [Crit DMG Boost] (always active)",,,,"1 ENEMY:
● Deals DMG equal to 50% of MATK plus 12% of caster's MAX HP",,,,"3 ENEMIES:
● Deals DMG equal to 60% of MATK plus 14% of caster's MAX HP
● 100% chance to inflict 2 [Buff Removal]",,,,"ALL ENEMIES:
● Deals DMG equal to 20% of MATK plus 5% of caster's MAX HP 2 time(s)

MAGIC-TYPE ALLIES & SELF:
● Grants [Barrier] equal to 19% of caster's MAX HP for 2 turns",,,
,,,,,,,,Skill Enhancements,,● Increases Effect: [Barrier] absorption equal to 39% > 45% of caster's MAX HP,,,,● Adds Effect to ALLY with LOWEST Current HP: Grants [Continuous Healing] for 1 turn,,,,● Adds Effect: 100% chance to inflict [DEF Reduction] for 3 turns,,,,"● Increases DMG: 20% > 22% of MATK plus 5% > 6% of caster's MAX HP
● Increases Effect: [Barrier] absorption from 19% > 23%",,,
,,,,,,,,Transcendence Effects,,,Adds Effect to MAGIC-TYPE ALLIES & SELF: Grants [All DMG Nullification] 1 time upon activating skill,,,,,,,,,,,,Adds Effect to MAGIC-TYPE ALLIES & SELF: Grants 2 [Debuff Removal],,
,,,,,,,,,,-,,,,-,,,,-,,,,-,,,
,,,,,,,,Effect Descriptions,,"Crit Rate Boost: Increases Crit Rate by 17%

Crit DMG Boost: Increases Crit DMG by 25%",,,,Continuous Healing: Heals HP equal to 15% of caster's MAX HP every turn        ,,,,"Buff Removal: Removes buff in the order they are applied. DMG immunity and DMG Nullification cannot be removed

DEF Reduction: Decreases DEF by 36%",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,24,,,AQUILA-T0,DEF,,,,,"ALL ALLIES:
● Grants [Death Effect Probability Boost] (always active)

SELF:
● Heals HP equal to 34% of the caster's MAX HP when HP falls to 50% or lower (2 times per battle)
",,,,"1 ENEMY:
● Deals DMG equal to 50% of PATK plus 12% of the caster's MAX HP",,,,"ALL ENEMIES:
● Deals DMG equal to 13% of PATK plus 3% of the caster's MAX HP 2 times
● 60% chance for each attack to inflict [Death Turn Reduction] by 1 turn 
● 100% chance to inflict [Weakness Hit Chance Reduction]",,,,"ALL ALLIES:
● Grants [Barrier] equal to 22% of caster's MAX HP for 2 turns
● Grants 1 [Debuff Removal]

3 ENEMIES:
● Deals DMG equal to 30% of PATK plus 7% of the caster's MAXHP
● 35% chance to inflict [Death] for 3 turns
",,,
,,,,,,,,Skill Enhancements,,"● Increases Effect: HP Recovery amount from 34% > 40%
● Adds Effect to ALL ALLIES: Grants [Link] for 3 turns",,,,"● Increases DMG: 50% > 60% of PATK plus 12% > 14% of the caster's MAX HP
● Adds Effect to 2 ALLIES with LOWEST CURRENT HP (excluding self): Grants a [Barrier] equal to 8% of the caster's MAX HP for 2 turns",,,,"● Increases Chances: [Death Turn Reduction] chance increased from 60% > 70%
● Increases Effect: [Weakness Hit Chance Reduction] from 22% > 30%",,,,"● Increases Chance: [Death] from 35% > 40%
● Increases Effect: [Barrier] from 22% > 25%",,,
,,,,,,,,Transcendence Effects,,,● Adds Effect to SELF: 10s skill cooldown reduction when an enemy falls in battle,,,,,,,,Adds Effect to SELF: Grants 28% DMG Resistance for 5 turns,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,,,,,,,,,"Death Turn Reduction: Reduces death debuff durations

Weakness Hit Chance Reduction: Decreases Weakness Hit Chance by 22%",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,,O'MOK-T0,MAGIC,,,,,"SELF:
● Grants [Camouflage] for 2 turns

ALL ALLIES:
● Grants [MATK Boost] (always active)

ALL ENEMIES:
● 100% chance to inflict [Weakness Hit Chance Reduction] and [DEF Reduction] for 3 turns upon falling in battle (once per battle)",,,,"1 ENEMY:
● Deals DMG equal to 100% of MATK",,,,"ENEMY with HIGHEST DEF:
● 32% [HP Alteration]
● Deals DMG equal to 305% of MATK

MAGIC-TYPE ALLIES:
● Grants [Guardian Spirit] for 2 turns",,,,"ALL ENEMIES:
● Deals DMG equal to 70% of MATK plus 7% of the target's MAX HP 2 times (HP-based DMG is limited to 75% of caster's ATK. DMG increases by up to 50% proportional to the target's current HP)",,,
,,,,,,,,Skill Enhancements,,"● Increases Effect: [MATK Boost] from 19% > 25%
● Increases Effect: [DEF Reduction] from 24% > 34%",,,,● Adds Effect (to 2 ALLIES excluding SELF): Grants [MDMG Boost] for 2 turns,,,,● Adds Effect (to MAGIC-TYPE ALLIES): 2 [Debuff Removal],,,,● Increases DMG: 70% > 80% of MATK and 7% > 9% of the target's MAX HP,,,
,,,,,,,,Transcendence Effects,,,"Adds Effect to SELF: Grants [Guts] (once per battle)
Adds Effect to SELF: Grants [Barrier] equal to 155% of caster's MATK for 3 turns upon triggering [Guts]",,,,,,,,,,,,Adds Effect: Ignore DEF,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Effect Descriptions,,"Camouflage: Cannot become the target of a single-target attack. Attacks and debuffs received while Camouflaged are guaranteed to miss. If the only attackable heroes on a team are Camouflaged, Camouflage will be removed from all heroes on that team

MATK Boost: Increases MATK by 19%

Weakness Hit Chance Reduction: Decreases Weakness Hit Chance by 27%

DEF Reduction: Decreases DEF by 24%",,,,MDMG Boost: Increases MDMG dealt by 10%,,,,"Guardian Spirit: When the buff expires after 2 turns, the target gains [All DMG Immunity] and [Crowd Control Immunity] for 2 turns. If the buff expires before 2 turns have passed, the follow-up effect will not activate. However, if the buff is forcibly expired due to [Buff Duration Reduction], the follow-up effect will be activated",,,,Ignore DEF: Ignores 65% of the target's DEF,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
